"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","AWND","FMTM","PGTM","WDF2","WDF5","WDMV","WSF2","WSF5","WSFG","WT01","WT02","WT03","WT04","WT05","WT06","WT07","WT08","WT09","WT10","WT11","WT13","WT14","WT15","WT16","WT17","WT18","WT19","WT21","WT22","WV03"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2005-07-18",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2005-07-19",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2005-07-20",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2005-07-21",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2005-07-22",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2005-07-23",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2005-07-24",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2005-07-25",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2005-07-26",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2005-07-27",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2005-07-28",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2005-07-29",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2005-07-30",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2005-07-31",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2005-08-01",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2005-08-02",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2005-08-03",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2005-08-04",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2005-08-05",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2005-08-06",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2005-08-07",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2005-08-08",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2005-08-09",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2005-08-10",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2005-08-11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2005-08-12",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2005-08-13",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2005-08-14",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2005-08-15",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2005-08-16",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2005-08-17",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2005-08-18",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2005-08-19",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2005-08-20",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2005-08-21",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2005-08-22",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2005-08-23",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2005-08-24",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2005-08-25",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2005-08-26",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2005-08-27",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2005-08-28",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2005-08-29",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2005-08-30",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2005-08-31",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2005-09-01",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2005-09-02",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2005-09-03",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2005-09-04",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2005-09-05",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2005-09-06",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2005-09-07",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2005-09-08",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2005-09-09",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2005-09-10",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2005-09-11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2005-09-12",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2005-09-13",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2005-09-14",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2005-09-15",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2005-09-16",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2005-09-17",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2005-09-18",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2005-09-19",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2005-09-20",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2005-09-21",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2005-09-22",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2005-09-23",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2005-09-24",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2005-09-25",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2005-09-26",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2005-09-27",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2005-09-28",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2005-09-29",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2005-09-30",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2005-10-01",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2005-10-02",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2005-10-03",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2005-10-04",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2005-10-05",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2005-10-06",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2005-10-07",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2005-10-08",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2005-10-09",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2005-10-10",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2005-10-11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2005-10-12",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2005-10-13",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2005-10-14",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2005-10-15",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2005-10-16",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2005-10-17",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2005-10-18",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2005-10-19",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2005-10-20",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2005-10-21",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2005-10-22",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2005-10-23",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2005-10-24",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2005-10-25",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2005-10-26",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2005-10-27",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2005-10-28",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2005-10-29",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2005-10-30",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2005-10-31",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2005-11-01",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2005-11-02",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2005-11-03",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2005-11-04",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2005-11-05",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2005-11-06",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2005-11-07",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2005-11-08",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2005-11-09",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2005-11-10",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2005-11-11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2005-11-12",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2005-11-13",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
